company_name,industry,company_size,website_visits,email_clicks,ad_impressions,ad_clicks,conversions,ad_click_through_rate,conversion_rate,qualified,lead_score,strategy,lead_efficiency,lead_efficiency_norm
Stewart Ltd,morph dynamic metrics,100,2214,338,11859,941,488,0.0793490176237456,0.5185972369819342,1,1.0,Aggressive multi-channel approach with personalized content.,0.00020313248608771413,0.007312549629295215
Price-Williams,leverage turn-key e-commerce,500,3511,273,8801,1911,147,0.2171344165435746,0.0769230769230769,0,1.0,Aggressive multi-channel approach with personalized content.,2.0323137892490593e-05,0.0007202008607838158
"Price, Mcdaniel and Quinn",productize interactive applications,50,7977,272,45488,1826,477,0.0401424551530073,0.2612267250821468,1,1.0,Aggressive multi-channel approach with personalized content.,3.166384546450264e-05,0.001129161892232616
"Peck, Patrick and Hughes",redefine dot-com web-readiness,50,2313,188,7935,1841,208,0.2320100819155639,0.1129820749592612,0,1.0,Aggressive multi-channel approach with personalized content.,4.515670462000847e-05,0.0016157323784558185
Hammond-White,mesh front-end deliverables,500,867,141,32719,909,242,0.0277820226779547,0.2662266226622662,1,1.0,Aggressive multi-channel approach with personalized content.,0.0002638519550666662,0.009502174615653104
"Christensen, Roy and Doyle",re-intermediate frictionless info-mediaries,500,9932,471,17571,422,399,0.0240168459393318,0.9454976303317536,1,1.0,Aggressive multi-channel approach with personalized content.,9.087828050093748e-05,0.0032645133485141
Roberson-Andrade,aggregate collaborative eyeballs,10,9884,239,11272,873,37,0.0774485450674237,0.0423825887743413,0,1.0,Aggressive multi-channel approach with personalized content.,4.186348160247066e-06,0.0001382867137814444
Mcintyre Group,enhance revolutionary markets,500,2997,274,15391,1095,61,0.0711454746280293,0.0557077625570776,0,1.0,Aggressive multi-channel approach with personalized content.,1.7025599803507823e-05,0.0006012872418981434
Valdez-Miller,facilitate real-time niches,100,9320,342,21652,485,440,0.0223997783114723,0.9072164948453608,1,1.0,Aggressive multi-channel approach with personalized content.,9.388559400241755e-05,0.0033729610819245286
Barrera and Sons,utilize front-end functionalities,100,628,196,29626,1253,310,0.0422939310065483,0.2474062250598563,0,1.0,Aggressive multi-channel approach with personalized content.,0.0002998863334058864,0.010801622329973212
Scott Ltd,cultivate bleeding-edge initiatives,10,6494,252,14468,1401,300,0.096834393143489,0.2141327623126338,0,1.0,Aggressive multi-channel approach with personalized content.,3.173747774012655e-05,0.0011318171702384956
Jordan-Lee,embrace efficient relationships,100,2428,426,5688,113,489,0.0198663853727144,4.327433628318584,1,1.0,Aggressive multi-channel approach with personalized content.,0.0015157385738418859,0.05464687476952823
Webb-Smith,strategize mission-critical niches,100,8211,499,28223,381,159,0.0134996279630088,0.4173228346456692,1,1.0,Aggressive multi-channel approach with personalized content.,4.790756912474678e-05,0.0017149322192144387
Lopez-Reed,seize e-business platforms,100,7148,396,33425,599,221,0.01792071802543,0.3689482470784641,1,1.0,Aggressive multi-channel approach with personalized content.,4.889970140204958e-05,0.0017507098315797148
"Freeman, Keller and Burns",reinvent cutting-edge web services,500,3028,166,21770,415,483,0.0190629306384933,1.163855421686747,1,1.0,Aggressive multi-channel approach with personalized content.,0.0003642739973980429,0.013123527317965006
"Floyd, Cantu and Jackson",incubate impactful platforms,50,3553,408,20687,552,186,0.0266834243727945,0.3369565217391304,1,1.0,Aggressive multi-channel approach with personalized content.,8.504707767267298e-05,0.0030542324019248814
Morris and Sons,drive visionary web services,100,9971,106,42317,1218,430,0.0287827587021764,0.3530377668308703,1,1.0,Aggressive multi-channel approach with personalized content.,3.503053848292025e-05,0.0012505693300525883
"Carter, Taylor and Hayes",benchmark killer info-mediaries,1000,1269,431,37132,1264,235,0.0340407195949585,0.1859177215189873,0,1.0,Aggressive multi-channel approach with personalized content.,0.00010929907202762334,0.00392879164464516
Cannon PLC,syndicate cross-media mindshare,50,4573,34,4857,260,105,0.0535309862054766,0.4038461538461538,1,1.0,Aggressive multi-channel approach with personalized content.,8.764022435897435e-05,0.0031477447279233987
Hawkins and Sons,morph out-of-the-box functionalities,1000,5475,275,33319,1593,82,0.0478105585401722,0.0514752040175769,0,1.0,Aggressive multi-channel approach with personalized content.,8.950652759098748e-06,0.00031009388811430335
Johnson-Benton,matrix vertical mindshare,10,9058,441,11694,1115,370,0.0953480417308021,0.3318385650224215,1,1.0,Aggressive multi-channel approach with personalized content.,3.493037526551805e-05,0.0012469573109222187
"Roberson, Mccormick and Nash",streamline B2C bandwidth,1000,7622,117,35271,416,457,0.0117943919934223,1.0985576923076923,1,1.0,Aggressive multi-channel approach with personalized content.,0.00014193251838600675,0.005105597218522222
Perry Group,incentivize best-of-breed experiences,500,5718,151,43594,642,103,0.0147267972656787,0.160436137071651,0,1.0,Aggressive multi-channel approach with personalized content.,2.73315395352046e-05,0.0009729331657490939
"Barry, Leblanc and Kennedy",target viral portals,1000,420,159,4265,1478,488,0.3465416178194607,0.3301759133964817,1,1.0,Aggressive multi-channel approach with personalized content.,0.0005692688162008306,0.02051591372832848
"Silva, Chen and White",orchestrate open-source schemas,100,6018,106,9011,539,495,0.0598157807124625,0.9183673469387756,1,1.0,Aggressive multi-channel approach with personalized content.,0.00014993752603082052,0.00539426846433213
Hernandez and Sons,exploit turn-key ROI,50,3160,139,30741,671,91,0.0218275267557984,0.1356184798807749,0,1.0,Aggressive multi-channel approach with personalized content.,4.109650905478028e-05,0.001469316314405507
Foley LLC,enable back-end interfaces,500,3084,411,20756,879,95,0.0423492002312584,0.1080773606370876,0,1.0,Aggressive multi-channel approach with personalized content.,3.09145768412722e-05,0.0011021422669541397
Wells-Montgomery,implement integrated models,500,4246,85,27545,534,437,0.0193864585224178,0.8183520599250936,1,1.0,Aggressive multi-channel approach with personalized content.,0.00018890860109074183,0.006799617376820348
Alvarez Group,e-enable cross-media metrics,50,2604,206,37864,368,194,0.0097189942953729,0.5271739130434783,1,1.0,Aggressive multi-channel approach with personalized content.,0.00018753963466505808,0.006750250622769827
"Cook, Taylor and Brown",envisioneer transparent paradigms,50,4738,199,16903,1890,289,0.1118144708039993,0.1529100529100529,0,1.0,Aggressive multi-channel approach with personalized content.,3.096598884367212e-05,0.0011039962522894295
Franklin-Alexander,strategize web-enabled portals,500,3725,373,36506,331,499,0.0090670026844902,1.5075528700906344,1,1.0,Aggressive multi-channel approach with personalized content.,0.00036778552576009624,0.013250157711332276
Wilson-Brown,engage wireless info-mediaries,10,8354,270,47870,1547,286,0.0323166910382285,0.1848739495798319,0,1.0,Aggressive multi-channel approach with personalized content.,2.1434660820850075e-05,0.0007602838591659208
Armstrong and Sons,target leading-edge schemas,100,5664,62,46251,777,256,0.0167996367646104,0.3294723294723294,1,1.0,Aggressive multi-channel approach with personalized content.,5.7529654177113566e-05,0.00206191743179636
"Jones, White and Cisneros",benchmark back-end users,100,963,328,42451,1005,492,0.0236743539610374,0.4895522388059701,1,1.0,Aggressive multi-channel approach with personalized content.,0.00037891040155260843,0.013651335561123036
"Cobb, Hughes and Wilson",implement web-enabled web services,10,5261,54,14351,550,383,0.0383248554107727,0.6963636363636364,1,1.0,Aggressive multi-channel approach with personalized content.,0.00013099391203228675,0.00471113649297897
"Warner, Smith and Morales",deliver enterprise web-readiness,10,7636,302,16453,579,82,0.0351911505500516,0.1416234887737478,0,1.0,Aggressive multi-channel approach with personalized content.,1.7838958152632296e-05,0.0006306180281196615
Williams-Cruz,re-contextualize proactive mindshare,10,3503,146,23314,874,56,0.0374882045123102,0.0640732265446224,0,1.0,Aggressive multi-channel approach with personalized content.,1.75543086423623e-05,0.000620353187360633
Campbell and Sons,morph rich systems,500,1480,224,2533,803,335,0.3170153967627319,0.4171855541718555,1,1.0,Aggressive multi-channel approach with personalized content.,0.00024468360948495923,0.0088109385238586
Cortez-Rose,strategize world-class eyeballs,10,9677,274,25777,460,168,0.0178453660239748,0.3652173913043478,1,1.0,Aggressive multi-channel approach with personalized content.,3.669788899762338e-05,0.0013106962120791126
Nelson Inc,cultivate next-generation e-services,100,6668,180,22588,1409,486,0.0623782539401452,0.3449254790631653,1,1.0,Aggressive multi-channel approach with personalized content.,5.036143656930432e-05,0.0018034219501057924
Pugh Group,optimize B2B solutions,100,1742,235,42315,1529,351,0.0361337587144038,0.2295618051013734,0,1.0,Aggressive multi-channel approach with personalized content.,0.00011605753544053256,0.004172510843892792
Day Ltd,mesh 24/7 deliverables,1000,8615,132,47759,1814,166,0.0379823698151133,0.0915104740904079,0,1.0,Aggressive multi-channel approach with personalized content.,1.0460730920256962e-05,0.00036454931943850634
Jefferson-Bell,benchmark extensible partnerships,500,7958,186,12596,838,32,0.0665290568434423,0.0381861575178997,0,1.0,Aggressive multi-channel approach with personalized content.,4.688294354561043e-06,0.0001563875626089946
Martin Inc,visualize holistic users,10,6141,350,48147,1187,434,0.024653664818161,0.3656276326874473,1,1.0,Aggressive multi-channel approach with personalized content.,5.631972160928024e-05,0.0020182856506413835
Hanson Ltd,aggregate mission-critical convergence,500,8202,131,30587,369,254,0.0120639487363912,0.6883468834688347,1,1.0,Aggressive multi-channel approach with personalized content.,8.259501841478698e-05,0.002965807876655095
Torres-Thompson,evolve B2C web-readiness,500,1935,262,44868,831,281,0.0185209949184273,0.3381468110709988,1,1.0,Aggressive multi-channel approach with personalized content.,0.00015384295317151902,0.005535103372697978
"Anderson, Chapman and Olsen",synthesize 24/7 applications,1000,737,486,29089,917,349,0.0315239437588091,0.3805888767720828,1,1.0,Aggressive multi-channel approach with personalized content.,0.0003109386248137931,0.011200182690104985
Hernandez and Sons,repurpose granular mindshare,1000,8332,480,21468,647,373,0.0301378796348052,0.5765069551777434,1,1.0,Aggressive multi-channel approach with personalized content.,6.541551743761982e-05,0.0023462921722966707
"Martinez, Flynn and Stevenson",matrix user-centric systems,10,7041,355,40480,61,186,0.0015069169960474,3.0491803278688523,1,1.0,Aggressive multi-channel approach with personalized content.,0.0004122185112706303,0.014852470395029637
Bentley PLC,scale transparent e-business,500,7897,35,22750,1810,295,0.0795604395604395,0.1629834254143646,0,1.0,Aggressive multi-channel approach with personalized content.,2.054499248889003e-05,0.0007282012332472665
Powell PLC,morph B2C users,100,3015,378,35172,955,441,0.0271522802229045,0.4617801047120419,1,1.0,Aggressive multi-channel approach with personalized content.,0.00013605777982087267,0.004893746315231271
Snyder-Lee,repurpose out-of-the-box metrics,10,9610,268,1682,353,481,0.2098692033293697,1.3626062322946175,1,1.0,Aggressive multi-channel approach with personalized content.,0.00013792957103903405,0.004961245601530237
"Hicks, James and Young",e-enable 24/365 markets,500,1135,316,43838,1642,74,0.0374560883251973,0.0450669914738124,0,1.0,Aggressive multi-channel approach with personalized content.,3.103787291584876e-05,0.001106588487748763
"Hardy, Riley and Cummings",utilize front-end web-readiness,50,706,57,33906,101,316,0.0029788238069958,3.128712871287129,1,1.0,Aggressive multi-channel approach with personalized content.,0.004095173915297289,0.1476647513965978
"Hernandez, Aguilar and Vasquez",enhance holistic niches,50,4225,145,19149,101,316,0.0052744268630215,3.128712871287129,1,1.0,Aggressive multi-channel approach with personalized content.,0.0007157888060597412,0.025799619863953384
Wilson-Rubio,brand impactful web services,100,7159,127,19062,542,46,0.0284335326828244,0.084870848708487,0,1.0,Aggressive multi-channel approach with personalized content.,1.1646884686220256e-05,0.00040732360530250237
Moore-Bailey,synthesize value-added content,100,2949,406,27210,931,384,0.0342153619992649,0.4124597207303974,1,1.0,Aggressive multi-channel approach with personalized content.,0.00012290218138569648,0.0044193379001290604
Guerra-Benson,engage integrated convergence,1000,6937,349,1451,388,127,0.2674017918676775,0.327319587628866,1,1.0,Aggressive multi-channel approach with personalized content.,4.491829115258213e-05,0.001607134871031274
Silva Group,envisioneer robust technologies,10,6145,238,6532,167,432,0.0255664421310471,2.586826347305389,1,1.0,Aggressive multi-channel approach with personalized content.,0.00040520462833731034,0.014599540427418917
Perry Group,enable sexy solutions,100,9361,137,38105,691,406,0.0181341031360713,0.5875542691751086,1,1.0,Aggressive multi-channel approach with personalized content.,6.185432878988405e-05,0.002217870962833866
Burke Inc,harness granular e-tailers,10,8586,319,39865,483,44,0.0121158911325724,0.0910973084886128,0,1.0,Aggressive multi-channel approach with personalized content.,1.022875684803647e-05,0.0003561840251883664
Smith Ltd,morph efficient communities,1000,6530,101,23592,651,14,0.0275940996948118,0.021505376344086,0,1.0,Aggressive multi-channel approach with personalized content.,3.2426683269128465e-06,0.000104256361129531
